,tag,smiles,n_atoms,smiles_B3LYP,A,B,C,mu,alpha,homo,lumo,gap,R2,zvpe,U0,U,H,G,Cv
1679,1680,C[NH2+]C(C)C([O-])=O,16,C[NH2+]C(C)C([O-])=O,4.12467,1.9553,1.42274,5.0747,57.06,-0.246,0.02,0.2661,855.5611,0.136425,-362.946041,-362.938092,-362.937147,-362.978421,28.021
1680,1681,COC(C)C(C)=O,17,COC(C)C(C)=O,4.03197,1.97465,1.42103,2.6932,61.24,-0.2414,-0.0121,0.2293,877.2099,0.144777,-346.867624,-346.858741,-346.857796,-346.901532,30.355
1681,1682,COC(C)C(N)=O,16,COC(C)C(N)=O,4.28424,1.96415,1.4566,3.3432,57.58,-0.2395,0.035,0.2744,845.3709,0.13492,-362.942862,-362.934257,-362.933313,-362.976204,29.777
1682,1683,NC(=O)C(O)CO,14,NC(=O)C(O)CO,4.64855,1.83316,1.45161,3.4994,50.25,-0.256,0.0098,0.2657,810.3812,0.112764,-398.878264,-398.870448,-398.869503,-398.910363,27.846
1683,1684,[NH3+]C(CO)C([O-])=O,14,[NH3+]C(CO)C([O-])=O,4.50558,1.82152,1.45995,4.4441,49.68,-0.255,0.0168,0.2719,809.7984,0.113943,-398.876124,-398.868677,-398.867733,-398.907888,26.524
1684,1685,NC(C[NH3+])C([O-])=O,15,NC(C[NH3+])C([O-])=O,3.5601,2.31053,1.72325,4.6037,52.84,-0.2468,0.0186,0.2654,753.4158,0.126811,-379.000257,-378.992753,-378.991808,-379.032085,27.099
1685,1686,[NH3+]CC(O)C([O-])=O,14,[NH3+]CC(O)C([O-])=O,3.75243,2.21217,1.74956,3.9333,49.1,-0.2534,0.0125,0.2659,738.2968,0.114401,-398.880824,-398.873593,-398.872648,-398.912502,25.922
1686,1687,CC(C)C(C)CO,21,CC(C)C(C)CO,3.87789,1.6728,1.25833,1.3709,70.78,-0.2616,0.0786,0.3403,1008.5876,0.192855,-312.12438,-312.114895,-312.11395,-312.158274,34.23
1687,1688,CC(C)C(O)CO,19,CC(C)C(O)CO,4.11772,1.70212,1.28946,2.4166,63.48,-0.2553,0.0631,0.3184,957.8159,0.169985,-348.056093,-348.047277,-348.046333,-348.088867,32.331
1688,1689,CC(O)C(C)CO,19,CC(O)C(C)CO,3.62415,1.73185,1.46328,2.0779,63.34,-0.2518,0.0657,0.3175,919.7378,0.169416,-348.052027,-348.042805,-348.041861,-348.085398,33.07
1689,1690,CC(O)C(O)CO,17,CC(O)C(O)CO,4.34993,1.72441,1.31556,1.4463,56.67,-0.2598,0.0616,0.3214,909.1521,0.14615,-383.982605,-383.973862,-383.972918,-384.015368,31.438
1690,1691,CCC(C)C(C)C,23,CCC(C)C(C)C,3.74455,1.64436,1.23926,0.0663,77.88,-0.2985,0.0837,0.3822,1068.0204,0.216155,-276.201993,-276.192206,-276.191262,-276.237012,35.513
1691,1692,CCC(C)C(C)O,21,CCC(C)C(C)O,4.18316,1.50735,1.39462,1.399,70.52,-0.2591,0.0702,0.3293,1003.9967,0.192703,-312.130526,-312.121063,-312.120119,-312.164135,34.351
1692,1693,CCC(O)C(C)C,21,CCC(O)C(C)C,3.97106,1.67266,1.27149,1.4485,70.88,-0.2605,0.0732,0.3336,1017.3033,0.192575,-312.132386,-312.122925,-312.121981,-312.165952,34.372
1693,1694,CCC(O)C(C)O,19,CCC(O)C(C)O,4.59414,1.55391,1.46149,2.3042,63.83,-0.2568,0.0624,0.3192,943.7099,0.169663,-348.062001,-348.053042,-348.052098,-348.094808,32.662
1694,1695,COC(C)C(C)C,21,COC(C)C(C)C,3.71059,1.85443,1.34447,0.9884,71.29,-0.2475,0.0839,0.3314,977.8871,0.192185,-312.122262,-312.112762,-312.111818,-312.156025,33.936
1695,1696,COC(C)C(C)O,19,COC(C)C(C)O,3.85499,1.86051,1.3574,1.8458,64.16,-0.2497,0.0751,0.3248,932.3201,0.168591,-348.048744,-348.03948,-348.038536,-348.082288,32.797
1696,1697,CC1(CCC1)C#C,17,CC1(CCC1)C#C,4.39611,2.08442,1.84681,0.7015,70.01,-0.253,0.0529,0.3059,773.3296,0.147293,-272.5445,-272.537007,-272.536062,-272.575493,28.617
1697,1698,CC1(CCC1)C#N,16,CC1(CCC1)C#N,4.37718,2.11946,1.87211,4.1171,64.59,-0.3031,0.033,0.3361,748.5932,0.137225,-288.653529,-288.646408,-288.645464,-288.684349,26.425
1698,1699,CC1(CCN1)C#N,15,CC1(CCN1)C#N,4.49069,2.17369,1.909,4.7968,61.06,-0.2479,0.0224,0.2702,724.2185,0.125766,-304.691568,-304.684578,-304.683634,-304.722247,25.754
1699,1700,CC1(CCO1)C#C,15,CC1(CCO1)C#C,4.12906,2.34613,1.95474,1.7358,62.67,-0.2515,0.0292,0.2807,719.5951,0.123209,-308.466631,-308.459272,-308.458327,-308.49795,26.942
1700,1701,CC1(CCO1)C#N,14,CC1(CCO1)C#N,4.09888,2.40268,1.98579,4.2051,57.47,-0.2766,0.0086,0.2852,695.0499,0.112959,-324.573162,-324.566166,-324.565222,-324.604197,24.899
1701,1702,CC1(COC1)C#C,15,CC1(COC1)C#C,4.4388,2.15433,1.8589,1.4015,62.51,-0.2527,0.0414,0.2941,734.2967,0.123569,-308.462063,-308.454771,-308.453827,-308.493184,26.708
1702,1703,CC1(COC1)C#N,14,CC1(COC1)C#N,4.41885,2.19212,1.88453,2.9229,57.39,-0.2711,0.0198,0.2909,710.0499,0.113327,-324.569062,-324.562117,-324.561173,-324.600037,24.612
1703,1704,NC1(CCC1)C#N,15,NC1(CCC1)C#N,3.81244,2.43319,1.96182,2.904,61.14,-0.2664,0.027,0.2934,710.5963,0.126261,-304.69768,-304.690635,-304.68969,-304.728521,25.984
1704,1705,NC1(CNC1)C#N,14,NC1(CNC1)C#N,4.55384,2.1654,1.9082,1.852,57.83,-0.239,0.0243,0.2632,704.8508,0.115081,-320.732586,-320.725691,-320.724747,-320.763267,25.123
1705,1706,NC1(COC1)C#N,13,NC1(COC1)C#N,4.48113,2.21534,1.90956,2.2355,54.18,-0.2692,0.0157,0.2849,688.6646,0.102327,-340.611734,-340.60485,-340.603906,-340.642831,24.183
1706,1707,OC1(CCC1)C#C,15,OC1(CCC1)C#C,3.88642,2.40931,1.94777,1.1014,62.65,-0.2553,0.0316,0.2869,715.7321,0.12361,-308.47001,-308.462763,-308.461819,-308.50084,27.388
1707,1708,OC1(CCC1)C#N,14,OC1(CCC1)C#N,3.89576,2.44504,1.97745,3.1446,57.49,-0.2897,0.011,0.3007,692.3886,0.113337,-324.57665,-324.569773,-324.568829,-324.607306,25.296
1708,1709,OC1(CNC1)C#N,13,OC1(CNC1)C#N,4.67676,2.16969,1.92142,2.4548,54.25,-0.2443,0.0099,0.2541,688.1963,0.101991,-340.610697,-340.603891,-340.602947,-340.641384,24.492
1709,1710,OC1(COC1)C#C,13,OC1(COC1)C#C,4.36687,2.27267,1.91423,2.3075,55.53,-0.2539,0.0194,0.2733,690.8396,0.099614,-344.385369,-344.378213,-344.377269,-344.416638,25.613
1710,1711,OC1(COC1)C#N,12,OC1(COC1)C#N,4.41776,2.2858,1.93691,2.2852,50.59,-0.2744,-0.0029,0.2716,668.6074,0.089259,-360.48972,-360.482931,-360.481987,-360.520873,23.553
1711,1712,CC1(CCC1)C=O,17,CC1(CCC1)C=O,4.81693,1.96089,1.80862,2.7295,64.58,-0.2457,-0.021,0.2247,773.1958,0.147292,-309.723988,-309.716488,-309.715543,-309.755559,27.325
1712,1713,CC1(CCO1)C=O,15,CC1(CCO1)C=O,3.76522,2.49675,2.02387,2.0204,57.24,-0.2418,-0.029,0.2128,700.5223,0.123226,-345.647032,-345.639692,-345.638747,-345.678765,25.802
1713,1714,CC1(COC1)C=O,15,CC1(COC1)C=O,3.62069,2.52138,1.96169,3.0523,57.32,-0.2551,-0.0306,0.2245,706.9559,0.12345,-345.640098,-345.632751,-345.631807,-345.672014,25.478
1714,1715,OC1(CCC1)C=O,15,OC1(CCC1)C=O,4.7079,2.13499,1.91552,2.3577,57.78,-0.2656,-0.0352,0.2304,716.0438,0.124213,-345.655534,-345.648676,-345.647731,-345.686216,25.586
1715,1716,OC1(COC1)C=O,13,OC1(COC1)C=O,5.01651,2.13351,1.91106,0.5876,50.59,-0.2607,-0.0478,0.2129,681.1821,0.100506,-381.570969,-381.564358,-381.563413,-381.60161,23.676
1716,1717,CC1(CO)CCC1,19,CC1(CO)CCC1,3.87176,2.11158,1.84366,1.3245,67.08,-0.2629,0.0738,0.3367,798.4342,0.171027,-310.908453,-310.90048,-310.899536,-310.940089,29.89
1717,1718,CC1(CO)CCO1,17,CC1(CO)CCO1,4.00358,2.25417,1.96529,2.4479,59.71,-0.2465,0.0719,0.3184,740.6517,0.147768,-346.838702,-346.831177,-346.830233,-346.870205,27.71
1718,1719,CC1(CO)COC1,17,CC1(CO)COC1,4.1084,2.09916,1.84298,2.2135,59.84,-0.2427,0.0664,0.3092,762.7887,0.147392,-346.827397,-346.819595,-346.818651,-346.859253,27.993
1719,1720,CCC1(C)CCC1,21,CCC1(C)CCC1,4.21522,1.8752,1.75835,0.051,73.95,-0.2789,0.0793,0.3582,866.4448,0.194489,-274.985822,-274.97763,-274.976685,-275.01774,31.128
1720,1721,CCC1(C)CCO1,19,CCC1(C)CCO1,4.05463,2.09787,1.87775,1.566,66.91,-0.2393,0.0785,0.3178,803.5901,0.1707,-310.914024,-310.906011,-310.905067,-310.946115,29.479
1721,1722,CCC1(C)COC1,19,CCC1(C)COC1,4.07415,1.99197,1.77462,1.9318,66.66,-0.242,0.0714,0.3135,822.1934,0.170864,-310.904927,-310.896872,-310.895928,-310.937529,29.208
1722,1723,CCC1(O)CCC1,19,CCC1(O)CCC1,4.04523,2.04516,1.81928,1.3946,66.88,-0.2513,0.0706,0.3219,812.158,0.170915,-310.915445,-310.907544,-310.9066,-310.946988,30.006
1723,1724,CCC1(O)COC1,17,CCC1(O)COC1,4.31028,2.03532,1.8277,0.7382,59.79,-0.2514,0.0603,0.3117,775.481,0.147041,-346.833689,-346.825959,-346.825015,-346.865395,28.16
1724,1725,COC1(C)CCC1,19,COC1(C)CCC1,4.36195,2.03343,1.88797,1.0526,67.28,-0.242,0.0837,0.3257,798.1851,0.170559,-310.904813,-310.896912,-310.895968,-310.936373,29.589
1725,1726,COC1(C)COC1,17,COC1(C)COC1,4.44585,2.08002,1.8923,2.1778,60.05,-0.2459,0.0699,0.3158,760.4365,0.14684,-346.821466,-346.813724,-346.81278,-346.853274,27.731
1726,1727,OCC1(O)CCC1,17,OCC1(O)CCC1,4.27013,2.09355,1.88016,2.2653,59.99,-0.2482,0.0626,0.3108,756.2771,0.147982,-346.839895,-346.832442,-346.831497,-346.870982,28.276
1727,1728,OCC1(O)COC1,15,OCC1(O)COC1,4.56831,2.07052,1.87411,3.1841,52.85,-0.2457,0.0523,0.298,722.7479,0.124179,-382.756764,-382.749474,-382.748529,-382.788041,26.438
1728,1729,CC#CC1(C)CC1,17,CC#CC1(C)CC1,5.44239,1.43466,1.26723,0.0587,74.05,-0.225,0.0633,0.2883,1008.4572,0.146569,-272.55467,-272.546237,-272.545293,-272.588649,29.648
1729,1730,CC#CC1(C)CN1,16,CC#CC1(C)CN1,5.59294,1.44851,1.27462,1.7996,70.58,-0.2265,0.0456,0.2721,984.3284,0.135335,-288.596392,-288.588092,-288.587148,-288.630252,28.736
1730,1731,CC#CC1(C)CO1,15,CC#CC1(C)CO1,5.79521,1.44455,1.27248,1.9962,66.57,-0.2449,0.0353,0.2802,971.6051,0.122355,-308.476903,-308.468712,-308.467768,-308.510351,28.038
1731,1732,CC#CC1(O)CC1,15,CC#CC1(O)CC1,5.87259,1.4271,1.27718,1.6153,66.92,-0.2283,0.0429,0.2712,969.1506,0.12287,-308.476587,-308.468509,-308.467565,-308.509777,28.414
1732,1733,CC1(CC#C)CC1,17,CC1(CC#C)CC1,4.95298,1.75372,1.60123,0.5832,69.43,-0.2594,0.0529,0.3123,841.543,0.146566,-272.54227,-272.534451,-272.533507,-272.573883,29.432
1733,1734,CC1(CC#C)CN1,16,CC1(CC#C)CN1,5.18147,1.77074,1.6107,1.8187,66.0,-0.2432,0.0542,0.2975,819.9171,0.13536,-288.584029,-288.57636,-288.575416,-288.61556,28.503
1734,1735,CC1(CC#C)CO1,15,CC1(CC#C)CO1,5.25213,1.79579,1.6259,1.9521,62.32,-0.2586,0.0478,0.3065,800.8411,0.122385,-308.46712,-308.459489,-308.458545,-308.498736,27.851
1735,1736,CC1(CC#N)CC1,16,CC1(CC#N)CC1,4.97599,1.77514,1.61542,3.9064,64.46,-0.2908,0.0328,0.3236,815.681,0.136379,-288.651313,-288.643868,-288.642924,-288.682772,27.298
1736,1737,CC1(CC#N)CN1,15,CC1(CC#N)CN1,5.19789,1.79772,1.62929,4.5745,61.05,-0.2608,0.0338,0.2946,792.8581,0.125138,-304.692914,-304.685613,-304.684669,-304.724301,26.384
1737,1738,CC1(CC#N)CO1,14,CC1(CC#N)CO1,5.28946,1.81851,1.63939,4.7065,57.42,-0.2836,0.0265,0.31,775.2959,0.112148,-324.574822,-324.567565,-324.566621,-324.606274,25.744
1738,1739,OC1(CC#C)CC1,15,OC1(CC#C)CC1,5.42957,1.77932,1.65435,1.0868,62.44,-0.2514,0.0428,0.2942,792.8597,0.122983,-308.46788,-308.460426,-308.459482,-308.499135,28.096
1739,1740,OC1(CC#N)CC1,14,OC1(CC#N)CC1,5.41407,1.79584,1.66637,3.0985,57.47,-0.275,0.0239,0.2989,769.514,0.112668,-324.575851,-324.568737,-324.567792,-324.606985,26.059
1740,1741,CC1(CC1)NC=O,16,CC1(CC1)NC=O,4.49659,2.01322,1.86985,3.474,61.37,-0.2461,0.0299,0.276,756.9702,0.136133,-325.792606,-325.785067,-325.784123,-325.824229,27.494
1741,1742,CC1(CC1)OC=O,15,CC1(CC1)OC=O,5.20377,1.7859,1.57195,4.0642,58.1,-0.2713,0.0056,0.2769,809.4866,0.123211,-345.665479,-345.658133,-345.657189,-345.696809,26.494
1742,1743,CC1(CC=O)CC1,17,CC1(CC=O)CC1,5.1991,1.62501,1.46843,2.707,64.67,-0.2448,-0.0204,0.2244,873.8066,0.14641,-309.71992,-309.712065,-309.711121,-309.752243,28.279
1743,1744,CC1(CC=O)CN1,16,CC1(CC=O)CN1,5.30189,1.66512,1.49897,3.1736,61.23,-0.2388,-0.02,0.2188,844.8776,0.135252,-325.762375,-325.754666,-325.753721,-325.79469,27.334
1744,1745,CC1(CC=O)CO1,15,CC1(CC=O)CO1,5.38124,1.68668,1.51119,2.8268,57.56,-0.2509,-0.0266,0.2243,825.5781,0.122278,-345.645239,-345.637564,-345.636619,-345.677638,26.706
1745,1746,OC1(CC=O)CC1,15,OC1(CC=O)CC1,5.0528,1.6871,1.51332,1.7151,57.58,-0.2469,-0.026,0.2209,828.0421,0.122494,-345.64287,-345.635217,-345.634273,-345.675205,27.249
1746,1747,CC1(CCO)CC1,19,CC1(CCO)CC1,4.9338,1.4686,1.32385,1.3838,67.46,-0.2608,0.0804,0.3413,973.1974,0.170594,-310.90496,-310.896582,-310.895638,-310.937505,30.722
1747,1748,CC1(CCO)CO1,17,CC1(CCO)CO1,5.15211,1.50126,1.3437,1.6712,60.11,-0.26,0.0772,0.3372,928.774,0.146606,-346.83159,-346.823432,-346.822488,-346.864163,29.114
1748,1749,CCCC1(C)CC1,21,CCCC1(C)CC1,4.82327,1.45351,1.31127,0.1314,74.72,-0.2614,0.0857,0.347,1032.1865,0.193984,-274.985024,-274.97643,-274.975485,-275.017739,31.994
1749,1750,CCCC1(C)CO1,19,CCCC1(C)CO1,5.03099,1.49612,1.3424,1.7103,67.57,-0.2586,0.0878,0.3464,983.3492,0.16985,-310.911571,-310.903132,-310.902188,-310.944459,30.425
1750,1751,CCCC1(O)CC1,19,CCCC1(O)CC1,5.22653,1.45027,1.32895,1.4016,67.63,-0.2519,0.0746,0.3264,990.4803,0.170209,-310.910278,-310.901941,-310.900997,-310.94275,30.904
1751,1752,CCOC1(C)CC1,19,CCOC1(C)CC1,4.85814,1.65567,1.46262,1.0092,68.2,-0.2437,0.0901,0.3337,930.0795,0.169674,-310.904974,-310.896623,-310.895679,-310.937475,30.641
1752,1753,COCC1(C)CC1,19,COCC1(C)CC1,5.05097,1.5881,1.42318,0.93,68.53,-0.2509,0.0847,0.3357,942.7317,0.170126,-310.899323,-310.890945,-310.890001,-310.931903,30.222
1753,1754,COCC1(C)CN1,18,COCC1(C)CN1,5.07931,1.70906,1.44845,2.4831,64.79,-0.2347,0.0813,0.316,901.8656,0.159133,-326.942959,-326.934751,-326.933807,-326.975337,29.251
1754,1755,COCC1(C)CO1,17,COCC1(C)CO1,5.37458,1.61439,1.4336,2.4027,61.35,-0.2572,0.0825,0.3397,903.0089,0.146021,-346.823548,-346.815393,-346.814449,-346.856022,28.623
1755,1756,COCC1(O)CC1,17,COCC1(O)CC1,5.59681,1.58984,1.45274,1.9112,61.47,-0.2438,0.08,0.3238,897.6015,0.146714,-346.825174,-346.817207,-346.816262,-346.857314,28.867
1756,1757,OCCC1(O)CC1,17,OCCC1(O)CC1,5.3212,1.46681,1.34413,1.9397,60.18,-0.2369,0.0655,0.3023,931.4726,0.146208,-346.828689,-346.820226,-346.819282,-346.861748,30.05
1757,1758,CC1(CC1O)C#C,15,CC1(CC1O)C#C,4.66897,1.9302,1.72235,1.7059,63.89,-0.2399,0.0503,0.2902,774.6689,0.122406,-308.46776,-308.459917,-308.458973,-308.49906,29.11
1758,1759,CC1(CC1O)C#N,14,CC1(CC1O)C#N,4.65386,1.96309,1.74562,4.5999,58.55,-0.2796,0.0312,0.3108,748.8023,0.112273,-324.575989,-324.568524,-324.567579,-324.60712,26.893
1759,1760,CC1CC1(C)C#C,17,CC1CC1(C)C#C,4.44246,1.8875,1.68841,0.9133,71.26,-0.236,0.0581,0.2941,826.8948,0.146097,-272.545439,-272.537319,-272.536374,-272.577031,30.311
1760,1761,CC1CC1(C)C#N,16,CC1CC1(C)C#N,4.43403,1.91736,1.70847,4.334,65.73,-0.2781,0.0388,0.317,801.1248,0.135987,-288.654408,-288.646651,-288.645707,-288.685864,28.097
1761,1762,CC1CC1(N)C#N,15,CC1CC1(N)C#N,4.55885,1.93595,1.74216,5.2004,62.02,-0.2505,0.0305,0.281,775.4731,0.124694,-304.694187,-304.686466,-304.685521,-304.725627,27.938
1762,1763,CC1CC1(O)C#C,15,CC1CC1(O)C#C,4.87968,1.89158,1.73055,1.0721,64.37,-0.2389,0.0363,0.2753,783.4888,0.122415,-308.468407,-308.460624,-308.45968,-308.499657,29.013
1763,1764,CC1CC1(O)C#N,14,CC1CC1(O)C#N,4.85136,1.92052,1.75223,3.7435,58.97,-0.2782,0.0159,0.2942,758.3224,0.112242,-324.57519,-324.567803,-324.566859,-324.606239,26.819
1764,1765,CC1NC1(C)C#C,16,CC1NC1(C)C#C,4.64423,1.91584,1.68088,1.0467,67.99,-0.2358,0.0395,0.2753,808.0286,0.134707,-288.589678,-288.581659,-288.580715,-288.621281,29.478
1765,1766,CC1NC1(C)C#N,15,CC1NC1(C)C#N,4.62081,1.94732,1.70255,3.1688,62.62,-0.2677,0.0181,0.2858,782.5005,0.124466,-304.696646,-304.688992,-304.688048,-304.72808,27.334
1766,1767,CC1OC1(C)C#C,15,CC1OC1(C)C#C,4.86096,1.91812,1.67381,1.8302,63.98,-0.258,0.0289,0.2868,795.1727,0.121711,-308.471397,-308.463453,-308.462508,-308.503,28.791
1767,1768,CC1OC1(C)C#N,14,CC1OC1(C)C#N,4.84192,1.94778,1.69318,4.2276,58.71,-0.2948,0.007,0.3017,770.2323,0.111369,-324.577047,-324.56943,-324.568485,-324.608531,26.743
1768,1769,CN1CC1(C)C#C,16,CN1CC1(C)C#C,4.61558,1.9646,1.75629,1.5588,68.07,-0.2296,0.0459,0.2755,790.4313,0.13406,-288.574763,-288.56679,-288.565846,-288.606247,29.369
1769,1770,CN1CC1(C)C#N,15,CN1CC1(C)C#N,4.59326,1.99653,1.77874,4.8527,62.57,-0.2531,0.0254,0.2784,765.3034,0.123825,-304.682331,-304.674697,-304.673753,-304.71368,27.271
1770,1771,NC1(CC1O)C#N,13,NC1(CC1O)C#N,4.91277,1.9576,1.77309,3.1327,55.37,-0.257,0.0164,0.2734,723.9167,0.102074,-340.622886,-340.615968,-340.615024,-340.653424,25.678
1771,1772,NC1CC1(N)C#N,14,NC1CC1(N)C#N,4.84862,1.95478,1.75602,5.4701,58.74,-0.2386,0.0318,0.2705,745.4497,0.114517,-320.740782,-320.733558,-320.732614,-320.771532,26.919
1772,1773,NC1CC1(O)C#N,13,NC1CC1(O)C#N,4.95085,1.9336,1.76197,3.3204,56.15,-0.242,0.0117,0.2537,732.5348,0.10149,-340.618148,-340.610936,-340.609992,-340.648992,26.318
1773,1774,OC1CC1(O)C#C,13,OC1CC1(O)C#C,5.09165,1.93539,1.76647,2.3038,56.83,-0.2422,0.0231,0.2653,731.6978,0.098941,-344.390227,-344.382893,-344.381949,-344.420997,27.548
1774,1775,OC1CC1(O)C#N,12,OC1CC1(O)C#N,5.07172,1.96291,1.78753,3.5753,51.68,-0.2695,0.0013,0.2708,707.2662,0.088676,-360.495618,-360.488659,-360.487714,-360.526204,25.401
1775,1776,CC1(CC1O)C=O,15,CC1(CC1O)C=O,4.86152,1.86571,1.69157,3.9352,58.71,-0.2487,-0.0178,0.2309,772.5011,0.12267,-345.649886,-345.642135,-345.641191,-345.68149,27.719
1776,1777,CC1CC1(C)C=O,17,CC1CC1(C)C=O,3.87991,2.13336,1.7284,2.7741,65.58,-0.2468,-0.0195,0.2272,798.3756,0.146188,-309.728493,-309.720367,-309.719423,-309.760551,28.993
1777,1778,CC1CC1(O)C=O,15,CC1CC1(O)C=O,4.17102,2.12222,1.77143,2.5444,58.64,-0.2468,-0.0257,0.2211,755.3922,0.122553,-345.65267,-345.644984,-345.64404,-345.684093,27.727
1778,1779,CC1NC1(C)C=O,16,CC1NC1(C)C=O,4.10365,2.15717,1.72054,2.2596,62.47,-0.2557,-0.0328,0.2229,779.3233,0.135142,-325.773278,-325.765395,-325.764451,-325.805058,27.971
1779,1780,CC1OC1(C)C=O,15,CC1OC1(C)C=O,5.02384,1.84645,1.66535,2.6666,58.73,-0.2538,-0.034,0.2198,791.4555,0.121864,-345.653983,-345.646061,-345.645117,-345.686105,27.548
1780,1781,CN1CC1(C)C=O,16,CN1CC1(C)C=O,4.88176,1.89579,1.71667,3.0762,62.43,-0.2379,-0.0213,0.2166,788.3769,0.134378,-325.759393,-325.751509,-325.750564,-325.791157,28.081
1781,1782,OC1CC1(O)C=O,13,OC1CC1(O)C=O,4.5314,2.15252,1.81655,3.2191,51.37,-0.2487,-0.0274,0.2212,701.5161,0.09908,-381.574917,-381.567674,-381.56673,-381.605867,26.226
1782,1783,CC1(CO)CC1O,17,CC1(CO)CC1O,4.95676,1.72855,1.56012,1.1297,60.4,-0.2527,0.0677,0.3205,835.1956,0.146501,-346.830523,-346.822237,-346.821293,-346.862654,30.218
1783,1784,CC1CC1(C)CO,19,CC1CC1(C)CO,4.84348,1.70169,1.54551,1.3572,67.94,-0.2588,0.0756,0.3343,885.5736,0.170089,-310.907666,-310.899076,-310.898131,-310.939975,31.458
1784,1785,CC1CC1(O)CO,17,CC1CC1(O)CO,5.18756,1.71886,1.58496,0.8857,60.51,-0.2518,0.062,0.3137,841.9375,0.146556,-346.835129,-346.826814,-346.82587,-346.867377,30.114
1785,1786,CC1NC1(C)CO,18,CC1NC1(C)CO,4.95259,1.72555,1.54319,1.7477,64.29,-0.2418,0.0631,0.305,867.5917,0.158678,-326.952797,-326.944295,-326.943351,-326.985399,30.662
1786,1787,CC1OC1(C)CO,17,CC1OC1(C)CO,5.11709,1.77841,1.58367,2.0298,60.44,-0.2559,0.0833,0.3393,838.6633,0.146244,-346.840727,-346.832489,-346.831545,-346.872904,29.687
1787,1788,CCC1(C)CC1C,21,CCC1(C)CC1C,3.57463,1.93782,1.60298,0.1214,74.82,-0.2552,0.0874,0.3426,912.3929,0.193436,-274.985796,-274.976984,-274.97604,-275.018407,32.779
1788,1789,CCC1(C)CC1O,19,CCC1(C)CC1O,3.56238,2.03715,1.65911,1.2653,67.57,-0.2502,0.0829,0.3331,854.3306,0.169908,-310.909223,-310.900761,-310.899817,-310.941389,31.495
1789,1790,CCC1(C)CN1C,20,CCC1(C)CN1C,3.1918,2.36991,1.75129,1.1668,71.43,-0.2181,0.082,0.3001,840.242,0.181796,-291.018995,-291.010463,-291.009519,-291.05111,31.765
1790,1791,CCC1(C)OC1C,19,CCC1(C)OC1C,3.66715,2.05514,1.64751,1.7245,67.69,-0.2541,0.0902,0.3443,864.8125,0.169253,-310.917344,-310.908691,-310.907746,-310.950074,31.318
1791,1792,CCC1(O)CC1C,19,CCC1(O)CC1C,3.85855,1.92675,1.62737,1.2685,67.67,-0.2483,0.0747,0.3231,870.9935,0.169702,-310.912077,-310.903541,-310.902597,-310.944365,31.661
1792,1793,CCC1(O)CC1O,17,CCC1(O)CC1O,3.84315,2.02041,1.68088,2.0074,60.51,-0.2437,0.0723,0.3161,814.1813,0.146075,-346.834502,-346.826296,-346.825352,-346.866448,30.432
1793,1794,CN1CC1(C)CO,18,CN1CC1(C)CO,3.70763,2.01463,1.9186,1.9572,64.2,-0.2295,0.0816,0.311,796.9409,0.158741,-326.944158,-326.935934,-326.93499,-326.976232,30.119
1794,1795,COC1(C)CC1C,19,COC1(C)CC1C,3.56216,2.20307,1.76903,1.0119,68.09,-0.2429,0.0883,0.3312,829.7377,0.16933,-310.902849,-310.894284,-310.89334,-310.935097,31.251
1795,1796,COC1(C)CC1O,17,COC1(C)CC1O,3.52257,2.34412,1.83643,2.5203,60.53,-0.2341,0.082,0.3161,772.0454,0.146017,-346.825502,-346.817381,-346.816437,-346.857289,29.776
1796,1797,OCC1(O)CC1O,15,OCC1(O)CC1O,4.13941,2.02691,1.71328,1.5296,53.63,-0.2381,0.0649,0.303,762.3898,0.123072,-382.756724,-382.748887,-382.747943,-382.788277,28.819
1797,1798,CC(=O)C1(C)CC1,17,CC(=O)C1(C)CC1,3.7691,2.52204,1.74985,2.7069,64.73,-0.2401,-0.0082,0.2319,768.2572,0.146603,-309.736328,-309.728474,-309.72753,-309.768317,28.834
1798,1799,CC(=O)C1(C)CN1,16,CC(=O)C1(C)CN1,3.81908,2.55121,1.79293,2.6335,61.35,-0.2509,-0.0217,0.2291,743.6651,0.135478,-325.779372,-325.771683,-325.770738,-325.810984,27.856
1799,1800,CC(=O)C1(C)CO1,15,CC(=O)C1(C)CO1,3.77074,2.61256,1.80933,1.7933,57.34,-0.2466,-0.0235,0.2232,726.1598,0.122083,-345.658421,-345.650583,-345.649638,-345.690561,27.503
1800,1801,CC(=O)C1(O)CC1,15,CC(=O)C1(O)CC1,3.94033,2.5484,1.79123,2.3978,57.9,-0.2381,-0.0129,0.2252,725.8809,0.122687,-345.660927,-345.653313,-345.652368,-345.69255,27.792
1801,1802,CC1(CC1)C(N)=O,16,CC1(CC1)C(N)=O,3.85514,2.60329,1.78925,3.4827,61.08,-0.2424,0.0348,0.2772,734.9678,0.136146,-325.808092,-325.80023,-325.799286,-325.840103,28.607
1802,1803,CC1(CN1)C(N)=O,15,CC1(CN1)C(N)=O,3.87991,2.6139,1.85218,2.9512,57.27,-0.2364,0.0292,0.2655,710.161,0.125383,-341.851447,-341.844091,-341.843147,-341.882603,27.263
1803,1804,CC1(CO1)C(N)=O,14,CC1(CO1)C(N)=O,3.92809,2.64102,1.87376,2.143,53.51,-0.2463,0.0175,0.2638,692.5005,0.112408,-361.733052,-361.72572,-361.724776,-361.764215,26.699
